Order ID,Date,Status,Fulfilment,Sales Channel,Category,Size,Courier Status,Qty,currency,Amount,ship-city,ship-state,ship-postal-code
402-6984958-5677153,27-04-2022,Shipped,Amazon,Amazon.in,Shirt,L,Shipped,1,INR,432,UTTARPARA KOTRUNG,WEST BENGAL,712232
408-4457517-9253968,27-04-2022,Cancelled,Merchant,Amazon.in,T-shirt,M,On the Way,0,INR,845.71,HYDERABAD,TELANGANA,500044
407-0662798-2495540,27-04-2022,Shipped,Amazon,Amazon.in,Shirt,XXL,Shipped,1,INR,549,GURUGRAM,HARYANA,122011
405-6170953-3473955,27-04-2022,Shipped,Amazon,Amazon.in,T-shirt,XS,Shipped,1,INR,1133,BHUBANESWAR,ODISHA,751006
402-7997607-6642705,27-04-2022,Shipped,Amazon,Amazon.in,Shirt,XL,Shipped,1,INR,376,NEW DELHI,DELHI,110019
171-5858963-2637106,27-04-2022,Shipped,Amazon,Amazon.in,Shirt,3XL,Shipped,1,INR,406,NAVI MUMBAI,MAHARASHTRA,400706
407-7518897-4138765,27-04-2022,Returned,Merchant,Amazon.in,T-shirt,L,Shipped,1,INR,597,Banglore,KARNATAKA,560072
171-7026969-1955542,27-04-2022,Delivered,Merchant,Amazon.in,T-shirt,XXL,Shipped,1,INR,771,HYDERABAD,TELANGANA,500084
407-5455938-1827521,27-04-2022,Delivered,Merchant,Amazon.in,T-shirt,M,Shipped,1,INR,597,VASAI VIRAR,MAHARASHTRA,401202
407-4059940-2093101,27-04-2022,Delivered,Merchant,Amazon.in,Trousers,S,Shipped,1,INR,599,JABALPUR,MADHYA PRADESH,482002
402-5189825-2652345,27-04-2022,Shipped,Amazon,Amazon.in,T-shirt,M,Shipped,1,INR,1099,Jalgaon,MAHARASHTRA,425002
403-0631932-8326700,27-04-2022,Returned,Merchant,Amazon.in,T-shirt,M,Shipped,1,INR,1186,Ashiana nagar Patna,Bihar,800025
408-8813100-9797969,27-04-2022,Shipped,Amazon,Amazon.in,T-shirt,XL,Shipped,1,INR,759,GHAZIABAD,UTTAR PRADESH,201012
408-8083219-0725954,27-04-2022,Shipped,Amazon,Amazon.in,Shirt,L,Shipped,1,INR,435,BENGALURU,KARNATAKA,560049
406-1619202-3983549,27-04-2022,Cancelled,Amazon,Amazon.in,T-shirt,XXL,Cancelled,0,,,UDAIPUR,RAJASTHAN,313002
171-4897428-2144366,27-04-2022,Shipped,Amazon,Amazon.in,Shirt,L,Shipped,1,INR,399,CHITTOOR,ANDHRA PRADESH,517390
407-8242002-2369166,27-04-2022,Cancelled,Merchant,Amazon.in,T-shirt,M,On the Way,0,,,VASAI VIRAR,MAHARASHTRA,401202
405-1226970-4490701,27-04-2022,Cancelled,Merchant,Amazon.in,Shirt,S,On the Way,0,INR,302.86,NASHIK,MAHARASHTRA,422008
405-0972261-0557136,27-04-2022,Delivered,Merchant,Amazon.in,Wallet,Free,Shipped,1,INR,665,CHENNAI,TAMIL NADU,600017
402-0806427-9937940,27-04-2022,Cancelled,Merchant,Amazon.in,T-shirt,XL,On the Way,0,INR,662.86,DURGAPUR,WEST BENGAL,713214
403-3081937-2441957,27-04-2022,Delivered,Merchant,Amazon.in,Shirt,XL,Shipped,1,INR,458,VISAKHAPATNAM,ANDHRA PRADESH,530012
403-2354658-1433941,27-04-2022,Delivered,Merchant,Amazon.in,Shirt,M,Shipped,1,INR,295,MARIGAON,ASSAM,782105
405-7400000-1326725,27-04-2022,Delivered,Merchant,Amazon.in,Shirt,M,Shipped,1,INR,399,GHAZIABAD,UTTAR PRADESH,201005
404-6152915-0218721,27-04-2022,Shipped,Amazon,Amazon.in,T-shirt,S,Shipped,1,INR,696,CANACONA,GOA,403702
408-0246045-5194750,27-04-2022,Shipped,Amazon,Amazon.in,Shirt,XS,Shipped,1,INR,399,PUDUCHERRY,PUDUCHERRY,605008
402-9762685-1705934,27-04-2022,Delivered,Merchant,Amazon.in,T-shirt,S,Shipped,1,INR,969,SONBHADRA,UTTAR PRADESH,231219
408-1478926-2156349,27-04-2022,Shipped,Amazon,Amazon.in,T-shirt,3XL,Shipped,1,INR,626,PIMPRI CHINCHWAD,MAHARASHTRA,411061
408-0752231-2937957,27-04-2022,Delivered,Merchant,Amazon.in,Shirt,M,Shipped,1,INR,376,GONDA,UTTAR PRADESH,271319
406-1886682-4529904,27-04-2022,Delivered,Merchant,Amazon.in,Trousers,XXL,Shipped,1,INR,599,HYDERABAD,TELANGANA,500004
403-8031127-3999536,27-04-2022,Shipped,Amazon,Amazon.in,T-shirt,XL,Shipped,1,INR,801,NOIDA,UTTAR PRADESH,201303
404-4294889-5122764,27-04-2022,Delivered,Merchant,Amazon.in,Shirt,XL,Shipped,1,INR,459,HYDERABAD,TELANGANA,500059
404-1867391-9578740,27-04-2022,Cancelled,Merchant,Amazon.in,T-shirt,M,On the Way,0,,,NEW DELHI,DELHI,110027
407-4663990-9933963,27-04-2022,Cancelled,Merchant,Amazon.in,T-shirt,XXL,On the Way,0,INR,536.19,GHAZIABAD,UTTAR PRADESH,201001
404-0266653-1504346,27-04-2022,Shipped,Amazon,Amazon.in,Shirt,M,Shipped,1,INR,696,POCHAMPALLI,TAMIL NADU,635206
406-8226863-6057109,27-04-2022,Shipped,Amazon,Amazon.in,Shirt,XXL,Shipped,1,INR,435,PALLICHAL,KERALA,695528
402-6899015-5880305,27-04-2022,Delivered,Merchant,Amazon.in,Blazzer,3XL,Shipped,1,INR,725,PIMPRI CHINCHWAD,MAHARASHTRA,412105
406-2681848-5073940,27-04-2022,Shipped,Amazon,Amazon.in,Shirt,M,Shipped,1,INR,725,BENGALURU,KARNATAKA,560073
402-0504618-6672305,27-04-2022,Delivered,Merchant,Amazon.in,Blazzer,S,Shipped,1,INR,744,HYDERABAD,TELANGANA,500062
406-5073411-7212363,27-04-2022,Delivered,Merchant,Amazon.in,Shirt,M,Shipped,1,INR,517,ONGOLE,ANDHRA PRADESH,523001
406-3830253-8644302,27-04-2022,Shipped,Amazon,Amazon.in,T-shirt,M,Shipped,1,INR,788,NOIDA,UTTAR PRADESH,201301
408-6780382-7137908,27-04-2022,Cancelled,Amazon,Amazon.in,Shirt,XS,Cancelled,0,,,PUDUCHERRY,PUDUCHERRY,605008
407-9237037-8353956,27-04-2022,Delivered,Merchant,Amazon.in,T-shirt,S,Shipped,1,INR,1388,LUCKNOW,UTTAR PRADESH,226016
407-7660032-9765126,27-04-2022,Shipped,Amazon,Amazon.in,T-shirt,M,Shipped,1,INR,788,MUNIRABAD PROJECT AREA,KARNATAKA,583233
406-4454966-7741918,27-04-2022,Shipped,Amazon,Amazon.in,T-shirt,M,Shipped,1,INR,696,KATHAURA,UTTAR PRADESH,229801
406-0965162-1101169,27-04-2022,Delivered,Merchant,Amazon.in,Blazzer,M,Shipped,1,INR,744,Khammam,TELANGANA,507003
406-0965162-1101169,27-04-2022,Delivered,Merchant,Amazon.in,Blazzer,M,Shipped,1,INR,744,Khammam,TELANGANA,507003
406-6556927-0235546,27-04-2022,Shipped,Amazon,Amazon.in,Trousers,3XL,Shipped,1,INR,599,BENGALURU,KARNATAKA,560076
408-1607467-7428333,27-04-2022,Shipped,Amazon,Amazon.in,Shirt,XL,Shipped,1,INR,549,BENGALURU,KARNATAKA,560051
406-0050007-4068349,27-04-2022,Delivered,Merchant,Amazon.in,Shirt,XL,Shipped,1,INR,362,HYDERABAD,TELANGANA,500084
408-8431099-5169134,27-04-2022,Shipped,Amazon,Amazon.in,T-shirt,L,Shipped,1,INR,0,BANGALORE,KARNATAKA,560090
404-7885715-9885913,27-04-2022,Delivered,Merchant,Amazon.in,T-shirt,XXL,Shipped,1,INR,563,BENGALURU,KARNATAKA,560024
407-6172056-1253937,27-04-2022,Delivered,Merchant,Amazon.in,Shirt,S,Shipped,1,INR,399,THIRUVARUR,TAMIL NADU,610002
404-8541183-2625124,27-04-2022,Delivered,Merchant,Amazon.in,T-shirt,XL,Shipped,1,INR,612,GANJAM,ODISHA,761121
402-3456621-7581969,27-04-2022,Delivered,Merchant,Amazon.in,Shirt,L,Shipped,1,INR,399,PUNE,MAHARASHTRA,411057
407-9271875-3855507,27-04-2022,Shipped,Amazon,Amazon.in,Shirt,XS,Shipped,1,INR,487,Mannuthy,KERALA,680651
408-6340880-6094707,27-04-2022,Delivered,Merchant,Amazon.in,T-shirt,XL,Shipped,1,INR,888,Thalassery,KERALA,670741
404-7386718-9479548,27-04-2022,Cancelled,Amazon,Amazon.in,Shirt,XL,Unshipped,1,INR,511,CHENNAI,TAMIL NADU,600001
404-7386718-9479548,27-04-2022,Cancelled,Amazon,Amazon.in,Shirt,L,Unshipped,1,INR,511,CHENNAI,TAMIL NADU,600001
404-7386718-9479548,27-04-2022,Cancelled,Amazon,Amazon.in,Shirt,M,Unshipped,1,INR,511,CHENNAI,TAMIL NADU,600001
404-7386718-9479548,27-04-2022,Cancelled,Amazon,Amazon.in,Shirt,S,Unshipped,1,INR,511,CHENNAI,TAMIL NADU,600001
404-7386718-9479548,27-04-2022,Cancelled,Amazon,Amazon.in,Shirt,XS,Unshipped,1,INR,511,CHENNAI,TAMIL NADU,600001
404-7386718-9479548,27-04-2022,Cancelled,Amazon,Amazon.in,T-shirt,S,Unshipped,1,INR,1065,CHENNAI,TAMIL NADU,600001
404-7386718-9479548,27-04-2022,Cancelled,Amazon,Amazon.in,T-shirt,XS,Unshipped,1,INR,1133,CHENNAI,TAMIL NADU,600001
404-4069541-6940347,27-04-2022,Cancelled,Merchant,Amazon.in,T-shirt,S,On the Way,0,INR,622.86,CHENNAI,TAMIL NADU,600001
404-4069541-6940347,27-04-2022,Cancelled,Merchant,Amazon.in,Shirt,L,On the Way,0,INR,437.14,CHENNAI,TAMIL NADU,600001
404-4069541-6940347,27-04-2022,Cancelled,Merchant,Amazon.in,T-shirt,XS,On the Way,0,INR,622.86,CHENNAI,TAMIL NADU,600001
171-8682710-4631538,27-04-2022,Shipped,Amazon,Amazon.in,Blazzer,L,Shipped,1,INR,721,AGARTALA,TRIPURA,799001
407-1964800-1205901,27-04-2022,Delivered,Merchant,Amazon.in,Shirt,M,Shipped,1,INR,499,DEHRADUN,UTTARAKHAND,248001
404-8350077-5573121,27-04-2022,Delivered,Merchant,Amazon.in,T-shirt,XXL,Shipped,1,INR,631,SURAT,Gujarat,395007
402-5934927-8390708,27-04-2022,Shipped,Amazon,Amazon.in,T-shirt,M,Shipped,1,INR,1593,HYDERABAD,TELANGANA,500010
402-5934927-8390708,27-04-2022,Shipped,Amazon,Amazon.in,T-shirt,M,Shipped,1,INR,1065,HYDERABAD,TELANGANA,500010
405-2261920-9669157,27-04-2022,Delivered,Merchant,Amazon.in,T-shirt,XS,Shipped,1,INR,852,GUWAHATI,ASSAM,781021
408-6560852-1623540,27-04-2022,Delivered,Merchant,Amazon.in,Blazzer,M,Shipped,1,INR,791,GUWAHATI,ASSAM,781006
405-1988429-8615553,27-04-2022,Delivered,Merchant,Amazon.in,T-shirt,XL,Shipped,1,INR,1260,DEOBAND,UTTAR PRADESH,247554
402-9746354-8957138,27-04-2022,Shipped,Amazon,Amazon.in,Trousers,S,Shipped,1,INR,518,New Delhi,DELHI,110016
402-7502663-3321144,27-04-2022,Delivered,Merchant,Amazon.in,Trousers,S,Shipped,1,INR,329,PUDUCHERRY,PUDUCHERRY,605006
408-1745366-8833916,27-04-2022,Shipped,Amazon,Amazon.in,T-shirt,M,Shipped,1,INR,967,CHENNAI,TAMIL NADU,600123
405-1332846-3665929,27-04-2022,Shipped,Amazon,Amazon.in,T-shirt,XS,Shipped,1,INR,1126,JODHPUR,RAJASTHAN,342004
406-2867301-8923523,27-04-2022,Delivered,Merchant,Amazon.in,T-shirt,XL,Shipped,1,INR,1463,SAWANTWADI,MAHARASHTRA,416510
403-7412815-0947506,27-04-2022,Cancelled,Amazon,Amazon.in,Shirt,M,Cancelled,0,,,SITAPUR,UTTAR PRADESH,261001
402-7468661-8112355,27-04-2022,Delivered,Merchant,Amazon.in,T-shirt,3XL,Shipped,1,INR,759,MUMBAI,MAHARASHTRA,400022
404-3978926-5253912,27-04-2022,Returned,Merchant,Amazon.in,T-shirt,L,Shipped,1,INR,1099,Haldaur district Bijnor,UTTAR PRADESH,246726
408-4152239-7097154,27-04-2022,Shipped,Amazon,Amazon.in,Blazzer,XL,Shipped,1,INR,791,NOIDA,UTTAR PRADESH,201301
402-2810789-7771521,27-04-2022,Shipped,Amazon,Amazon.in,T-shirt,S,Shipped,1,INR,1112,HYDERABAD,TELANGANA,500060
405-7103241-0967559,27-04-2022,Delivered,Merchant,Amazon.in,T-shirt,M,Shipped,1,INR,597,SHIMLA,HIMACHAL PRADESH,171005
403-5536336-1241969,27-04-2022,Shipped,Amazon,Amazon.in,Shirt,S,Shipped,1,INR,517,VIRAJPETE,KARNATAKA,571250
171-7692830-2302753,27-04-2022,Shipped,Amazon,Amazon.in,Blazzer,L,Shipped,1,INR,721,AGARTALA,TRIPURA,799001
403-2236919-7921165,27-04-2022,Delivered,Merchant,Amazon.in,Shirt,XL,Shipped,1,INR,458,BENGALURU,KARNATAKA,560105
403-2236919-7921165,27-04-2022,Delivered,Merchant,Amazon.in,T-shirt,XL,Shipped,1,INR,478,BENGALURU,KARNATAKA,560105
403-0021292-5224359,27-04-2022,Shipped,Amazon,Amazon.in,T-shirt,XXL,Shipped,1,INR,477,BENGALURU,KARNATAKA,560105
403-2483448-0575558,27-04-2022,Returned,Merchant,Amazon.in,Shirt,L,Shipped,1,INR,442,Bhogapuram,ANDHRA PRADESH,535216
406-5829756-2952362,27-04-2022,Shipped,Amazon,Amazon.in,T-shirt,3XL,Shipped,1,INR,660,CHENNAI,TAMIL NADU,600072
171-9881304-7929955,27-04-2022,Shipped,Amazon,Amazon.in,Blazzer,3XL,Shipped,1,INR,791,TIRUTTANI,TAMIL NADU,631209
405-4362927-6993104,27-04-2022,Delivered,Merchant,Amazon.in,Blazzer,M,Shipped,1,INR,744,HOSUR,TAMIL NADU,635126
406-6508509-3857156,27-04-2022,Shipped,Amazon,Amazon.in,T-shirt,XL,Shipped,1,INR,824,BENGALURU,KARNATAKA,560038
406-6508509-3857156,27-04-2022,Shipped,Amazon,Amazon.in,Shirt,L,Shipped,1,INR,511,BENGALURU,KARNATAKA,560038
402-9015107-3166767,27-04-2022,Shipped,Amazon,Amazon.in,Blazzer,M,Shipped,1,INR,658,KOZHIKODE,KERALA,673305
406-2040143-5755558,27-04-2022,Shipped,Amazon,Amazon.in,T-shirt,XL,Shipped,1,INR,1099,BENGALURU,KARNATAKA,560062
404-9847578-3516356,27-04-2022,Returned,Merchant,Amazon.in,T-shirt,M,Shipped,1,INR,759,Madanapalli Chittoor,ANDHRA PRADESH,517319
408-5215808-0284337,27-04-2022,Delivered,Merchant,Amazon.in,Blazzer,XS,Shipped,1,INR,744,CHENNAI,TAMIL NADU,600020
